#MaL

1.74494022689e-07,4.11447777893e-07,88,73,63,77
1.91943424958e-07,4.11447777893e-07,88,73,63,77
2.11137767454e-07,4.11447777893e-07,88,73,63,77
2.32251544199e-07,4.11447777893e-07,88,73,63,77
2.55476698619e-07,4.11447777893e-07,88,73,63,77


#Norm
0.1768453418076863,1.1649025889821892e-05,90,87,82,18
0.1768453418076863,6.131066257800996e-06,69,65,82,34
0.1768453418076863,3.226876977789998e-06,53,55,82,43
0.1768453418076863,1.6983563040999992e-06,36,44,82,51

