2.562890625e-07,1.29746337891e-06,56,54,61,51
1.70859375e-07,1.70859375e-07,58,53,71,57
1.1390625e-07,1.70859375e-07,58,53,71,57
7.59375e-08,1.70859375e-07,58,53,71,57
5.0625e-08,1.70859375e-07,58,53,71,57
3.375e-08,1.70859375e-07,58,53,71,57
